price,model_year,condition,cylinders,fuel,odometer,transmission,type,paint_color,is_4wd,date_posted,days_listed,brand,car_model
4500,1993,good,4,hybrid,92560.0,manual,hatchback,white,0,2018-07-01,8,ford,mustang
33500,2011,like new,8,hybrid,23000.0,automatic,convertible,custom,0,2019-03-07,20,chevrolet,corvette
5500,2006,good,6,hybrid,135891.0,automatic,mini-van,unknown,0,2018-06-06,29,honda,odyssey
2799,2012,good,4,hybrid,142000.0,automatic,sedan,silver,0,2018-05-30,75,ford,fusion
2499,2009,good,4,hybrid,159000.0,automatic,sedan,silver,0,2018-11-28,28,nissan,altima
3600,2009,like new,4,hybrid,132000.0,automatic,sedan,grey,0,2019-01-25,21,ford,focus se
1000,2010,excellent,4,hybrid,98000.0,automatic,sedan,silver,0,2019-04-11,49,nissan,sentra
41800,2018,new,8,hybrid,7.0,automatic,SUV,white,1,2018-06-02,82,chevrolet,tahoe
29588,2014,like new,6,hybrid,60000.0,automatic,SUV,black,1,2018-07-21,6,jeep,wrangler
10495,2011,excellent,4,hybrid,119857.0,automatic,SUV,silver,1,2018-07-06,50,toyota,rav4
28495,2017,excellent,6,hybrid,37000.0,automatic,convertible,black,1,2018-07-08,19,jeep,wrangler
5900,2006,excellent,5,hybrid,29373.0,automatic,sedan,silver,0,2018-05-22,26,hyundai,sonata
16995,2015,excellent,6,hybrid,171213.0,automatic,truck,unknown,1,2018-07-03,21,ram,2500
24995,2014,excellent,8,hybrid,54000.0,automatic,truck,yellow,1,2019-01-28,12,chevrolet,silverado 1500
5250,2014,good,4,hybrid,165000.0,automatic,sedan,silver,0,2018-06-29,52,ford,fusion se
22100,2013,good,6,hybrid,80854.0,other,truck,white,1,2018-09-14,24,ford,f150 supercrew cab xlt
29800,2018,good,8,hybrid,72.0,other,coupe,red,0,2018-11-04,93,ford,mustang gt coupe 2d
17300,2014,good,6,hybrid,27915.0,other,coupe,red,0,2018-12-17,50,chevrolet,camaro lt coupe 2d
16885,2015,excellent,6,hybrid,109261.0,automatic,SUV,silver,1,2018-07-19,10,gmc,acadia
3990,2009,excellent,6,hybrid,154000.0,automatic,SUV,black,0,2018-05-15,14,jeep,liberty
32999,2019,excellent,4,hybrid,3420.0,automatic,SUV,black,1,2019-02-21,34,jeep,wrangler
1,2016,excellent,10,hybrid,65685.0,other,truck,black,1,2018-05-30,35,ford,f250 sd
1,2017,excellent,10,hybrid,27363.0,other,truck,black,1,2018-07-17,12,ford,f150
1,2015,excellent,10,hybrid,92945.0,other,truck,unknown,1,2018-06-16,26,gmc,sierra 1500
23999,2016,excellent,10,hybrid,15519.0,manual,coupe,grey,1,2019-01-13,7,ford,mustang
1,2018,excellent,6,hybrid,3047.0,automatic,truck,unknown,1,2019-02-24,70,ram,3500
9995,2014,excellent,6,hybrid,38900.0,automatic,convertible,white,0,2018-06-01,33,chrysler,200
1,2014,excellent,8,hybrid,51550.0,manual,coupe,black,1,2018-05-25,52,chevrolet,camaro
1,2015,excellent,8,hybrid,42442.0,automatic,SUV,black,1,2019-03-02,34,jeep,grand cherokee
1,2019,excellent,10,hybrid,8530.0,other,truck,white,1,2019-04-04,21,ram,3500
1,2018,excellent,10,hybrid,17976.0,other,truck,grey,1,2018-07-18,43,ford,f150
1,2017,excellent,8,hybrid,41512.0,automatic,truck,black,1,2018-12-28,88,toyota,tundra
27000,1966,excellent,8,hybrid,25321.0,automatic,coupe,green,0,2019-04-08,69,dodge,charger
6900,2007,good,6,hybrid,150000.0,manual,truck,unknown,0,2018-08-27,50,ram,1500
52916,2018,new,8,hybrid,7.0,automatic,truck,blue,0,2018-05-22,37,chevrolet,silverado 2500hd
19500,2012,good,6,hybrid,118000.0,automatic,truck,black,1,2018-06-12,41,toyota,tacoma
12500,2013,good,4,hybrid,115000.0,automatic,sedan,silver,0,2018-07-18,108,toyota,corolla
6995,2005,good,6,hybrid,134000.0,automatic,convertible,red,0,2018-12-23,51,ford,mustang
3495,2006,excellent,6,hybrid,180000.0,automatic,SUV,unknown,1,2019-01-18,68,chevrolet,trailblazer
8988,2010,excellent,4,hybrid,99000.0,automatic,SUV,unknown,0,2018-08-07,51,toyota,rav4
18000,2016,excellent,8,hybrid,110109.0,automatic,truck,white,0,2018-07-03,74,chevrolet,silverado 1500
3495,2006,good,6,hybrid,160000.0,automatic,sedan,unknown,0,2018-08-22,26,toyota,camry
3595,2006,good,6,hybrid,200000.0,automatic,sedan,unknown,0,2018-05-07,60,honda,accord
3495,2006,good,6,hybrid,160000.0,automatic,sedan,silver,0,2018-09-11,63,honda,accord
6695,2010,excellent,4,hybrid,135000.0,automatic,sedan,unknown,0,2018-07-09,58,toyota,camry le
12500,2004,good,8,hybrid,232000.0,automatic,truck,blue,1,2018-07-12,64,ford,f250
6500,2013,like new,4,hybrid,70000.0,automatic,sedan,unknown,0,2018-07-12,61,nissan,sentra
13894,2015,good,4,hybrid,90088.0,automatic,SUV,white,1,2018-09-27,3,nissan,rogue
5299,2008,excellent,4,hybrid,150.0,automatic,sedan,grey,0,2018-11-30,50,honda,accord
11450,2004,like new,6,hybrid,112723.0,manual,offroad,red,1,2019-02-20,12,jeep,wrangler
6000,1996,good,6,hybrid,230000.0,automatic,offroad,unknown,1,2018-09-19,10,toyota,4runner
36995,2017,good,6,hybrid,86156.0,automatic,truck,unknown,1,2018-06-02,40,ram,2500
21995,2014,excellent,8,hybrid,77571.0,automatic,truck,white,1,2019-03-07,92,gmc,sierra 1500
10295,2012,excellent,6,hybrid,142293.0,automatic,mini-van,grey,0,2019-03-09,3,honda,odyssey
18900,2013,excellent,8,hybrid,108144.0,automatic,truck,silver,1,2018-09-11,65,chevrolet,silverado 1500
17900,2018,like new,4,hybrid,44340.0,automatic,SUV,red,1,2018-12-23,24,chevrolet,equinox
5000,2003,excellent,6,hybrid,98000.0,automatic,SUV,white,0,2018-10-10,16,ford,explorer
6500,2007,excellent,4,hybrid,131.0,manual,wagon,green,1,2018-11-10,25,subaru,outback
1000,2001,fair,4,hybrid,192064.0,automatic,SUV,silver,1,2019-02-23,44,toyota,rav4
3800,2014,good,6,hybrid,87000.0,automatic,sedan,white,0,2018-12-12,50,chevrolet,impala
30740,2018,new,4,hybrid,10.0,automatic,SUV,white,1,2018-10-18,33,jeep,wrangler unlimited
22525,2019,new,6,hybrid,20.0,automatic,truck,silver,0,2019-01-18,22,ram,1500
52000,2018,like new,8,hybrid,38000.0,automatic,truck,black,1,2019-04-14,4,gmc,sierra
11450,2004,like new,6,hybrid,112723.0,manual,offroad,red,1,2018-08-08,34,jeep,wrangler
4100,2007,good,6,hybrid,158308.0,automatic,SUV,red,0,2019-01-22,21,ford,explorer
32750,2017,like new,8,hybrid,42631.0,automatic,truck,white,1,2018-11-22,25,ford,f250 sd
2200,2005,good,4,hybrid,103410.0,manual,van,green,0,2018-07-30,25,dodge,grand caravan
29499,2017,excellent,6,hybrid,12558.0,automatic,SUV,grey,1,2018-09-21,14,ford,explorer
4985,2003,good,6,hybrid,185152.0,automatic,truck,white,1,2018-09-19,17,ford,ranger
15500,2018,like new,4,hybrid,8200.0,automatic,SUV,unknown,0,2018-06-10,43,nissan,rogue
14800,2015,excellent,8,hybrid,131000.0,automatic,truck,white,0,2018-12-25,19,ford,f150
8995,2011,excellent,6,hybrid,172000.0,automatic,SUV,white,1,2018-08-08,41,honda,pilot
6500,2006,good,8,hybrid,246250.0,automatic,truck,white,0,2018-09-27,45,ford,f250 sd
8995,2011,excellent,4,hybrid,73000.0,automatic,sedan,grey,0,2018-12-22,132,toyota,camry le
4000,1997,fair,6,hybrid,324000.0,automatic,truck,white,1,2018-06-02,49,toyota,tacoma
27000,2015,good,8,hybrid,118155.0,automatic,truck,white,1,2019-03-24,80,chevrolet,silverado 2500hd
38488,2018,like new,8,hybrid,32000.0,automatic,truck,silver,1,2018-09-04,17,ford,f250
6700,2006,excellent,8,hybrid,144745.0,automatic,truck,white,0,2019-04-16,44,chevrolet,silverado 1500
25945,2016,excellent,8,hybrid,82064.0,automatic,truck,black,1,2018-06-17,9,chevrolet,silverado 1500
18000,2018,like new,6,hybrid,66000.0,automatic,SUV,unknown,1,2018-09-23,18,kia,sorento
5000,2010,excellent,6,hybrid,117000.0,automatic,sedan,grey,0,2018-10-14,30,dodge,charger
4000,2012,excellent,6,hybrid,188141.0,automatic,SUV,unknown,0,2018-07-30,19,chevrolet,equinox
33000,2017,excellent,8,hybrid,50357.0,automatic,truck,white,1,2019-01-04,51,ram,2500
5800,2009,excellent,4,hybrid,131101.0,automatic,hatchback,red,0,2018-08-21,34,toyota,prius
13995,2014,good,8,hybrid,190888.0,automatic,truck,grey,1,2019-04-17,30,chevrolet,silverado 1500
3499,2001,good,8,hybrid,205000.0,automatic,truck,red,1,2018-08-08,68,gmc,sierra 1500
18750,2011,excellent,6,hybrid,80400.0,automatic,truck,black,1,2018-11-13,15,ford,f150
26000,2018,excellent,4,hybrid,12183.0,automatic,truck,grey,0,2018-11-01,85,toyota,tacoma
44000,2018,excellent,4,hybrid,8600.0,automatic,SUV,unknown,1,2018-12-14,76,jeep,wrangler
5476,2005,excellent,6,hybrid,145009.0,automatic,truck,black,0,2018-05-12,24,nissan,frontier
5322,2010,excellent,6,hybrid,197702.0,automatic,SUV,black,0,2018-08-05,18,jeep,liberty
16900,2009,excellent,10,hybrid,59000.0,automatic,truck,white,1,2018-12-25,51,ford,f250 sd
11740,2012,excellent,6,hybrid,92657.0,automatic,SUV,black,0,2019-03-09,38,gmc,acadia
19164,2018,excellent,4,hybrid,37005.0,automatic,sedan,unknown,0,2018-06-14,34,toyota,camry le
18328,2019,excellent,4,hybrid,9735.0,automatic,sedan,unknown,0,2019-02-24,33,volkswagen,jetta
80,2005,good,4,hybrid,145033.0,automatic,sedan,silver,0,2019-01-11,25,toyota,camry le
24700,2015,good,8,hybrid,37270.0,other,coupe,black,0,2018-09-04,44,ford,mustang gt coupe 2d
25600,2017,good,8,hybrid,42957.0,other,coupe,black,0,2018-11-18,105,ford,mustang gt coupe 2d
19488,2012,excellent,8,hybrid,101222.0,automatic,truck,black,1,2018-06-21,18,ram,1500
7000,2004,good,8,hybrid,195000.0,automatic,truck,grey,1,2019-01-28,27,toyota,tundra
21950,2008,like new,6,hybrid,159783.0,automatic,truck,red,1,2018-10-02,4,ram,3500
6500,2006,excellent,6,hybrid,200000.0,automatic,SUV,blue,1,2018-06-28,88,chevrolet,tahoe
400,1996,fair,4,hybrid,283000.0,manual,sedan,silver,0,2019-03-21,44,honda,civic
13500,2019,excellent,4,hybrid,24500.0,automatic,sedan,black,1,2019-01-09,22,toyota,corolla
8500,2006,excellent,4,hybrid,209000.0,manual,truck,red,1,2018-12-07,27,toyota,tacoma
11450,2004,like new,6,hybrid,112723.0,manual,offroad,unknown,1,2018-10-16,77,jeep,wrangler
16950,2016,like new,8,hybrid,43700.0,automatic,truck,white,0,2018-05-07,58,ram,1500
19900,2000,excellent,8,hybrid,74600.0,automatic,truck,silver,0,2019-01-27,48,chevrolet,silverado
6750,2012,excellent,4,hybrid,74000.0,automatic,sedan,blue,0,2018-05-03,30,hyundai,elantra
20000,2000,excellent,8,hybrid,74600.0,automatic,truck,unknown,0,2018-09-12,16,chevrolet,silverado
18200,2014,good,6,hybrid,60754.0,other,coupe,black,0,2018-11-03,22,chevrolet,camaro lt coupe 2d
5499,2007,excellent,4,hybrid,119000.0,automatic,sedan,blue,0,2018-05-16,47,ford,fusion
3979,2005,excellent,6,hybrid,157640.0,automatic,sedan,brown,0,2018-12-20,20,nissan,altima
38999,2015,excellent,8,hybrid,52300.0,automatic,SUV,black,1,2018-09-24,60,chevrolet,tahoe
18999,2011,like new,6,hybrid,143216.0,automatic,SUV,grey,1,2018-09-01,57,toyota,4runner
11989,2013,good,4,hybrid,70732.0,automatic,SUV,unknown,1,2018-11-23,12,ford,escape
11985,2006,excellent,8,hybrid,180460.0,automatic,truck,blue,1,2019-02-19,19,chevrolet,silverado 2500hd
1500,1993,good,8,hybrid,208000.0,automatic,truck,grey,1,2018-11-12,15,chevrolet,silverado 1500
6000,2007,good,8,hybrid,200000.0,automatic,sedan,black,1,2018-12-10,57,dodge,charger
25000,2017,excellent,6,hybrid,65400.0,automatic,SUV,black,1,2018-09-28,36,ford,explorer
8425,2008,excellent,6,hybrid,103732.0,automatic,SUV,grey,1,2018-09-27,55,jeep,grand cherokee
2000,2001,good,4,hybrid,217000.0,automatic,sedan,white,0,2018-07-23,23,honda,civic
5899,2008,excellent,6,hybrid,113000.0,automatic,SUV,silver,0,2018-05-25,23,hyundai,santa fe
5500,2012,good,6,hybrid,167611.0,automatic,mini-van,silver,0,2018-11-09,22,dodge,grand caravan
4995,1997,good,8,hybrid,162000.0,automatic,truck,red,1,2018-10-13,24,chevrolet,silverado 1500
6450,2014,excellent,4,hybrid,151714.0,automatic,SUV,white,1,2018-12-07,59,ford,escape
2300,2004,good,6,hybrid,145000.0,automatic,SUV,silver,1,2018-07-18,25,chevrolet,trailblazer
5499,2007,excellent,4,hybrid,170680.0,automatic,SUV,silver,0,2018-10-09,34,honda,crv
7500,2011,like new,6,hybrid,152000.0,automatic,SUV,grey,0,2018-07-26,39,buick,enclave
7500,2008,good,8,hybrid,165000.0,automatic,SUV,blue,1,2019-04-17,58,chevrolet,tahoe
1200,2004,fair,6,hybrid,166000.0,automatic,convertible,white,0,2019-01-25,47,ford,mustang
3495,2005,excellent,6,hybrid,172000.0,automatic,sedan,grey,0,2018-06-27,26,chevrolet,impala
4995,2002,excellent,4,hybrid,167000.0,automatic,SUV,unknown,1,2018-10-02,16,toyota,rav4
5995,2008,excellent,6,hybrid,148000.0,automatic,SUV,unknown,1,2018-07-07,31,chevrolet,equinox
3995,2005,excellent,6,hybrid,131000.0,automatic,sedan,unknown,0,2019-04-14,41,chevrolet,impala
8995,2006,excellent,8,hybrid,101000.0,automatic,truck,grey,1,2018-07-02,65,ford,f150
5495,2008,excellent,4,hybrid,182000.0,automatic,SUV,brown,1,2018-08-10,55,toyota,rav4
10000,1999,good,8,hybrid,195906.0,automatic,truck,white,0,2018-10-07,27,ford,f250
2995,2005,excellent,4,hybrid,188000.0,automatic,sedan,white,0,2018-12-25,36,ford,focus
4995,2004,excellent,6,hybrid,143000.0,automatic,SUV,red,1,2018-09-13,8,chevrolet,trailblazer
62722,2019,excellent,8,hybrid,3621.0,automatic,SUV,unknown,1,2019-04-12,6,chevrolet,suburban
2500,2001,good,6,hybrid,103663.0,automatic,sedan,silver,0,2019-01-13,15,chevrolet,malibu
18988,2011,excellent,6,hybrid,98485.0,automatic,truck,unknown,1,2018-09-03,33,ford,f150
31950,2015,excellent,8,hybrid,51285.0,automatic,truck,brown,1,2018-08-18,63,chevrolet,silverado 1500
45000,2018,excellent,8,hybrid,25194.0,automatic,SUV,black,1,2018-09-12,84,chevrolet,tahoe
1750,1999,good,8,hybrid,216000.0,automatic,SUV,blue,1,2018-09-02,23,chevrolet,suburban
8995,2008,excellent,6,hybrid,104160.0,automatic,SUV,red,1,2019-02-01,44,ford,edge
12000,2013,excellent,4,hybrid,88349.0,automatic,SUV,silver,0,2018-10-16,85,kia,sorento
23995,2016,excellent,8,hybrid,101393.0,automatic,truck,white,1,2018-09-14,22,ram,2500
6995,2013,excellent,4,hybrid,88000.0,automatic,sedan,grey,0,2019-01-05,92,nissan,sentra
7250,2015,excellent,6,hybrid,165179.0,automatic,SUV,grey,0,2019-04-18,96,chevrolet,traverse
8995,2011,excellent,4,hybrid,73000.0,automatic,sedan,grey,0,2019-02-14,10,toyota,camry le
7695,2015,excellent,4,hybrid,144000.0,automatic,sedan,silver,0,2018-06-17,11,hyundai,sonata
5000,2003,good,8,hybrid,204000.0,automatic,truck,red,1,2019-01-20,30,chevrolet,silverado
8300,2012,excellent,6,hybrid,48310.0,automatic,mini-van,silver,0,2018-08-08,14,dodge,grand caravan
5995,2009,excellent,6,hybrid,158000.0,automatic,mini-van,blue,0,2019-03-11,111,dodge,grand caravan
56004,2019,new,8,hybrid,5.0,automatic,truck,silver,1,2019-02-02,24,chevrolet,silverado 2500hd
30000,2018,new,4,hybrid,5.0,automatic,truck,red,0,2018-10-18,56,chevrolet,silverado 1500
6300,2016,good,4,hybrid,41624.0,automatic,SUV,silver,0,2019-02-14,60,ford,escape
32000,2016,excellent,8,hybrid,32778.0,automatic,truck,white,1,2019-02-13,39,chevrolet,silverado 1500
4995,2009,excellent,6,hybrid,144000.0,automatic,sedan,blue,0,2018-07-23,63,chevrolet,impala
5995,2005,excellent,6,hybrid,92385.0,automatic,coupe,grey,0,2018-11-08,26,honda,accord
8995,2009,excellent,6,hybrid,123500.0,automatic,SUV,unknown,1,2019-02-10,65,chevrolet,traverse
7900,2012,good,4,hybrid,129000.0,automatic,sedan,unknown,0,2018-05-29,98,honda,civic lx
29000,2014,excellent,6,hybrid,28000.0,automatic,SUV,unknown,1,2018-10-21,54,toyota,4runner
26000,2013,excellent,6,hybrid,65000.0,automatic,SUV,white,1,2019-03-16,44,jeep,wrangler
22146,2019,new,6,hybrid,7.0,automatic,truck,white,0,2019-01-22,17,chevrolet,silverado 1500
7295,2009,good,6,hybrid,125500.0,automatic,SUV,silver,1,2019-01-24,20,buick,enclave
10895,2013,excellent,4,hybrid,111000.0,automatic,SUV,white,1,2018-10-24,44,hyundai,santa fe
21000,2017,excellent,8,hybrid,55000.0,automatic,truck,red,0,2018-11-06,17,gmc,sierra 1500
19500,2012,excellent,8,hybrid,105800.0,automatic,truck,red,1,2019-04-19,77,ford,f150
4950,2003,good,8,hybrid,195000.0,automatic,SUV,black,1,2018-11-09,28,cadillac,escalade
3995,2010,excellent,4,hybrid,136019.0,automatic,sedan,silver,0,2018-11-07,7,hyundai,elantra
14495,2012,excellent,6,hybrid,97500.0,automatic,SUV,green,1,2018-07-31,19,ford,explorer
3200,2000,good,4,hybrid,146000.0,manual,wagon,green,1,2019-01-30,70,subaru,outback
10895,2015,excellent,4,hybrid,92500.0,automatic,SUV,grey,0,2019-01-19,26,chevrolet,equinox
16495,2013,excellent,8,hybrid,124000.0,automatic,truck,blue,1,2018-08-14,75,gmc,sierra 1500
3800,1993,good,8,hybrid,156000.0,automatic,SUV,blue,1,2018-10-02,33,chevrolet,suburban
24995,2016,excellent,8,hybrid,56000.0,automatic,truck,black,1,2018-05-16,91,gmc,sierra 1500
48995,2018,like new,8,hybrid,11500.0,automatic,truck,unknown,1,2018-06-22,91,chevrolet,silverado 2500hd
7900,2009,excellent,6,hybrid,100450.0,automatic,SUV,white,1,2018-10-19,15,buick,enclave
7999,2007,excellent,4,hybrid,73265.0,automatic,SUV,black,1,2018-05-11,16,honda,crv
15995,2013,excellent,8,hybrid,127000.0,automatic,truck,silver,1,2018-08-30,29,ram,1500
5495,2011,excellent,4,hybrid,135500.0,automatic,sedan,white,0,2018-12-12,67,ford,fusion
1000,2004,excellent,6,hybrid,235125.0,automatic,mini-van,brown,0,2018-05-29,42,dodge,grand caravan
14495,2008,excellent,8,hybrid,172000.0,automatic,truck,black,1,2018-12-28,36,chevrolet,silverado 2500hd
9500,2013,like new,6,hybrid,78600.0,automatic,sedan,white,0,2018-06-08,7,volkswagen,passat
2950,2006,excellent,6,hybrid,126000.0,automatic,sedan,silver,0,2019-01-31,47,chevrolet,impala
13500,2011,excellent,6,hybrid,78600.0,automatic,truck,brown,1,2018-08-22,19,ford,f150
3500,2002,excellent,8,hybrid,240000.0,automatic,truck,unknown,0,2018-07-06,18,chevrolet,suburban
9495,2014,excellent,4,hybrid,124500.0,automatic,SUV,red,1,2019-01-22,36,ford,escape
12800,2013,excellent,6,hybrid,168000.0,automatic,truck,white,1,2019-02-16,14,ford,f150
4750,2009,excellent,6,hybrid,135203.0,automatic,mini-van,unknown,0,2018-10-30,47,chrysler,town & country
13895,2009,excellent,8,hybrid,102500.0,automatic,truck,blue,1,2018-09-10,2,ford,f150
11995,2010,excellent,8,hybrid,134000.0,automatic,truck,black,0,2018-09-04,8,ram,1500
23895,2013,excellent,6,hybrid,108500.0,automatic,truck,white,1,2018-07-31,37,ford,f150
16495,2012,excellent,8,hybrid,140500.0,automatic,truck,blue,1,2018-06-03,40,ram,1500
26300,2015,good,8,hybrid,38415.0,automatic,coupe,silver,0,2018-09-10,31,ford,mustang gt coupe 2d
16500,2017,excellent,4,hybrid,37508.0,automatic,SUV,grey,0,2018-08-04,13,chevrolet,equinox
34500,2015,excellent,8,hybrid,82237.0,automatic,SUV,white,1,2019-04-18,72,chevrolet,silverado 3500hd
21750,2015,excellent,6,hybrid,84241.0,automatic,truck,white,0,2019-02-24,92,ford,f150
14700,2017,excellent,4,hybrid,23521.0,automatic,sedan,blue,0,2019-02-04,35,chevrolet,malibu
23900,2018,excellent,6,hybrid,102339.0,automatic,truck,white,1,2019-04-12,57,ford,f150
2600,1991,good,6,hybrid,122800.0,automatic,truck,blue,0,2018-07-21,30,ford,f150
16995,2016,excellent,4,hybrid,41876.0,automatic,SUV,blue,0,2018-10-30,13,chevrolet,equinox
6995,2009,excellent,4,hybrid,99308.0,automatic,sedan,unknown,0,2019-03-24,58,toyota,camry
15995,2013,excellent,6,hybrid,67736.0,automatic,SUV,unknown,1,2018-09-18,39,ford,edge
15000,2016,excellent,4,hybrid,53993.0,automatic,SUV,silver,0,2018-10-31,177,kia,sorento
14206,2013,excellent,4,hybrid,65926.0,automatic,SUV,grey,1,2019-04-11,85,ford,escape
17769,2015,excellent,6,hybrid,45552.0,automatic,truck,white,0,2018-12-12,35,chevrolet,silverado 1500
46000,2018,excellent,8,hybrid,18136.0,automatic,SUV,blue,1,2018-12-05,61,chevrolet,suburban
21950,2017,excellent,6,hybrid,25002.0,automatic,SUV,grey,1,2019-03-04,10,jeep,cherokee
37989,2018,excellent,8,hybrid,8528.0,automatic,truck,white,1,2018-07-23,21,ram,1500
14000,2014,excellent,4,hybrid,46265.0,automatic,sedan,black,0,2019-03-04,37,volkswagen,jetta
8100,2010,excellent,8,hybrid,246000.0,automatic,truck,black,1,2019-03-31,13,ford,f150
23900,2014,like new,8,hybrid,64000.0,automatic,truck,white,1,2018-10-10,69,toyota,tundra
9500,2012,excellent,6,hybrid,64500.0,automatic,sedan,black,0,2018-08-26,45,nissan,maxima
2900,1999,fair,6,hybrid,138000.0,automatic,truck,green,1,2019-04-15,21,ford,f150
48000,2016,excellent,8,hybrid,43870.0,automatic,SUV,black,1,2018-08-02,47,cadillac,escalade
12995,2013,like new,8,hybrid,45976.0,automatic,sedan,grey,0,2018-06-15,39,dodge,charger
41788,2018,excellent,8,hybrid,55621.0,automatic,truck,white,1,2018-06-04,32,chevrolet,silverado 2500hd
2500,2015,good,4,hybrid,38000.0,automatic,SUV,black,1,2019-02-19,94,nissan,rogue
10250,2001,good,6,hybrid,119400.0,manual,SUV,blue,1,2018-07-01,89,jeep,wrangler
25629,2018,new,6,hybrid,7.0,automatic,coupe,grey,0,2018-10-23,42,chevrolet,camaro
39040,2017,like new,8,hybrid,63000.0,automatic,SUV,unknown,1,2018-08-31,2,gmc,yukon
2999,2000,good,6,hybrid,155848.0,automatic,van,white,0,2018-06-30,54,honda,odyssey
3499,2002,good,4,hybrid,238839.0,automatic,coupe,black,0,2018-06-03,75,honda,civic
4999,2011,good,4,hybrid,149707.0,automatic,sedan,silver,0,2018-06-22,91,chrysler,200
5800,2011,good,4,hybrid,168000.0,automatic,sedan,grey,0,2018-12-18,4,honda,accord
12995,2012,like new,8,hybrid,144000.0,automatic,SUV,unknown,1,2018-10-03,24,ford,expedition
12000,2015,excellent,6,hybrid,123123.0,automatic,SUV,white,0,2018-06-21,51,chevrolet,traverse
3200,1995,good,6,hybrid,199000.0,manual,SUV,blue,1,2018-12-27,67,toyota,4runner
3950,2013,good,5,hybrid,113000.0,automatic,sedan,blue,0,2018-10-03,58,volkswagen,passat
59900,2015,excellent,8,hybrid,1940.0,automatic,coupe,blue,0,2019-03-18,21,chevrolet,corvette
18500,2006,excellent,8,hybrid,67300.0,automatic,convertible,black,0,2019-04-17,24,chevrolet,corvette
